ID,Name,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,Base_Stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,Type 1,Type 2,Classification_info,Forms,gen,Is_Legendary,Is_Mythical,Is_Ultra_Beast,number_immune,number_not_effective,number_normal,number_super_effective
328,Trapinch,45,100,45,45,45,10,290,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,204,0.7,33.1,15.0,255,5.0,5120,255,Arena Trap; Available; Hyper Cutter; Sheer Force,Ground,,Ant Pit,,3,0,0,0,1,2,12,3
329,Vibrava,50,70,50,50,50,70,340,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,307,1.1,33.7,15.3,120,5.0,5120,120,Levitate,Ground,Dragon,Vibration,,3,0,0,0,1,3,11,3
330,Flygon,80,100,80,80,80,100,520,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,607,2.0,180.8,82.0,45,5.0,5120,45,Levitate,Ground,Dragon,Mystic,,3,0,0,0,1,3,11,3
331,Cacnea,50,85,40,85,40,35,335,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,113.1,51.3,190,5.0,5120,190,Sand Veil; Water Absorb,Grass,,Cactus,,3,0,0,0,0,4,9,5
332,Cacturne,70,115,60,115,60,55,475,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,403,1.3,170.6,77.4,60,5.0,5120,60,Sand Veil; Water Absorb,Grass,Dark,Scarecrow,,3,0,0,0,1,6,4,7
333,Swablu,45,40,60,40,75,50,310,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,104,0.4,2.6,1.2,255,5.0,5120,255,Cloud Nine; Natural Cure,Normal,Flying,Cotton Bird,,3,0,0,0,2,2,11,3
334,Altaria,75,70,90,70,105,80,490,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,307,1.1,45.4,20.6,45,5.0,5120,45,Cloud Nine; Natural Cure,Dragon,Flying,Humming,Mega Altaria,3,0,0,0,1,5,8,4
335,Zangoose,73,115,60,60,60,90,458,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,403,1.3,88.8,40.3,90,5.0,5120,90,Immunity; Toxic Boost,Normal,,Cat Ferret,,3,0,0,0,1,0,16,1
336,Seviper,73,100,60,100,60,65,458,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,810,2.7,115.7,52.5,90,5.0,5120,90,Infiltrator; Shed Skin,Poison,,Fang Snake,,3,0,0,0,0,5,11,2
337,Lunatone,90,55,65,95,85,70,460,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,303,1.0,370.4,168.0,45,,6400,45,Levitate,Rock,Psychic,Meteorite,,3,0,0,0,0,5,6,7
338,Solrock,90,95,85,55,65,70,460,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,311,1.2,339.5,154.0,45,,6400,45,Levitate,Rock,Psychic,Meteorite,,3,0,0,0,0,5,6,7
339,Barboach,50,48,43,46,41,60,288,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,104,0.4,4.2,1.9,190,5.0,5120,190,Anticipation; Available; Hydration; Oblivious,Water,Ground,Whiskers,,3,0,0,0,1,4,12,1
340,Whiscash,110,78,73,76,71,60,468,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,211,0.9,52.0,23.6,75,5.0,5120,75,Anticipation; Available; Hydration; Oblivious,Water,Ground,Whiskers,,3,0,0,0,1,4,12,1
341,Corphish,43,80,65,50,35,35,308,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,25.4,11.5,205,5.0,3840,205,Adaptability; Hyper Cutter; Shell Armor,Water,,Ruffian,,3,0,0,0,0,4,12,2
342,Crawdaunt,63,120,85,90,55,55,468,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,307,1.1,72.3,32.8,155,5.0,3840,155,Adaptability; Hyper Cutter; Shell Armor,Water,Dark,Rogue,,3,0,0,0,1,6,6,5
343,Baltoy,40,40,55,40,70,55,300,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,108,0.5,47.4,21.5,255,,5120,255,Levitate,Ground,Psychic,Clay Doll,,3,0,0,0,1,4,7,6
344,Claydol,60,70,105,70,120,75,500,1.0,1.0,2.0,0.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,1.0,411,1.5,238.1,108.0,90,,5120,90,Levitate,Ground,Psychic,Clay Doll,,3,0,0,0,1,4,7,6
345,Lileep,66,41,77,61,87,23,355,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,303,1.0,52.5,23.8,45,88.1,7680,45,Storm Drain; Suction Cups,Rock,Grass,Sea Lily,,3,0,0,0,0,2,12,4
346,Cradily,86,81,97,81,107,43,495,0.5,1.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,411,1.5,133.2,60.4,45,88.1,7680,45,Storm Drain; Suction Cups,Rock,Grass,Barnacle,,3,0,0,0,0,2,12,4
347,Anorith,45,95,50,40,50,75,355,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,204,0.7,27.6,12.5,45,88.1,7680,45,Battle Armor; Swift Swim,Rock,Bug,Old Shrimp,,3,0,0,0,0,2,13,3
348,Armaldo,75,125,100,70,80,45,495,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,411,1.5,150.4,68.2,45,88.1,7680,45,Battle Armor; Swift Swim,Rock,Bug,Plate,,3,0,0,0,0,2,13,3
349,Feebas,20,15,20,10,55,80,200,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,16.3,7.4,255,5.0,5120,255,Adaptability; Available; Oblivious; Swift Swim,Water,,Fish,,3,0,0,0,0,4,12,2
350,Milotic,95,60,79,100,125,81,540,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2004,6.2,357.1,162.0,60,5.0,5120,60,Available; Competitive; Cute Charm; Marvel Scale,Water,,Tender,,3,0,0,0,0,4,12,2
351,Castform,70,70,70,70,70,70,420,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100,0.3,1.8,0.8,45,5.0,6400,45,Forecast,Normal,,Weather,Sunny Form; Rainy Form; Snowy Form,3,0,0,0,1,0,16,1
352,Kecleon,60,90,70,60,120,40,440,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,303,1.0,48.5,22.0,200,5.0,5120,200,Color Change; Protean,Normal,,Color Swap,,3,0,0,0,1,0,16,1
353,Shuppet,44,75,35,63,33,45,295,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,5.1,2.3,225,5.0,6400,225,Cursed Body; Frisk; Insomnia,Ghost,,Puppet,,3,0,0,0,2,2,12,2
354,Banette,64,115,65,83,63,65,455,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,307,1.1,27.6,12.5,45,5.0,6400,45,Cursed Body; Frisk; Insomnia,Ghost,,Marionette,Mega Banette,3,0,0,0,2,2,12,2
355,Duskull,20,40,90,30,90,25,295,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,207,0.8,33.1,15.0,190,5.0,6400,190,Frisk; Levitate,Ghost,,Requiem,,3,0,0,0,2,2,12,2
356,Dusclops,40,70,130,60,130,25,455,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,503,1.6,67.5,30.6,90,5.0,6400,90,Frisk; Pressure,Ghost,,Beckon,,3,0,0,0,2,2,12,2
357,Tropius,99,68,83,72,87,51,460,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,607,2.0,220.5,100.0,200,5.0,6400,200,Chlorophyll; Harvest; Solar Power,Grass,Flying,Fruit,,3,0,0,0,1,3,9,5
358,Chimecho,75,50,80,95,90,65,455,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,2.2,1.0,45,5.0,6400,45,Levitate,Psychic,,Wind Chime,,3,0,0,0,0,2,13,3
359,Absol,65,130,60,75,60,75,465,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,311,1.2,103.6,47.0,30,5.0,6400,30,Available; Justified; Pressure; Super Luck,Dark,,Disaster,Mega Absol,3,0,0,0,1,2,12,3
360,Wynaut,95,23,48,23,48,23,260,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,30.9,14.0,125,5.0,5120,125,Shadow Tag; Telepathy,Psychic,,Bright,,3,0,0,0,0,2,13,3
361,Snorunt,50,50,50,50,50,50,300,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,204,0.7,37.0,16.8,190,5.0,5120,190,Available; Ice Body; Inner Focus; Moody,Ice,,Snow Hat,,3,0,0,0,0,1,13,4
362,Glalie,80,80,80,80,80,80,480,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,411,1.5,565.5,256.5,75,5.0,5120,75,Available; Ice Body; Inner Focus; Moody,Ice,,Face,Mega Glalie,3,0,0,0,0,1,13,4
363,Spheal,70,40,50,55,50,25,290,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,207,0.8,87.1,39.5,255,5.0,5120,255,Ice Body; Oblivious; Thick Fat,Ice,Water,Clap,,3,0,0,0,0,2,12,4
364,Sealeo,90,60,70,75,70,45,410,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,307,1.1,193.1,87.6,120,5.0,5120,120,Ice Body; Oblivious; Thick Fat,Ice,Water,Ball Roll,,3,0,0,0,0,2,12,4
365,Walrein,110,80,90,95,90,65,530,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,407,1.4,332.0,150.6,45,5.0,5120,45,Ice Body; Oblivious; Thick Fat,Ice,Water,Ice Break,,3,0,0,0,0,2,12,4
366,Clamperl,35,64,85,74,55,32,345,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,104,0.4,115.7,52.5,255,5.0,5120,255,Rattled; Shell Armor,Water,,Bivalve,,3,0,0,0,0,4,12,2
367,Huntail,55,104,105,94,75,52,485,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,507,1.7,59.5,27.0,60,5.0,5120,60,Swift Swim; Water Veil,Water,,Deep Sea,,3,0,0,0,0,4,12,2
368,Gorebyss,55,84,105,114,75,52,485,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,511,1.8,49.8,22.6,60,5.0,5120,60,Hydration; Swift Swim,Water,,South Sea,,3,0,0,0,0,4,12,2
369,Relicanth,100,90,130,45,65,55,485,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,303,1.0,51.6,23.4,25,88.1,10240,25,Available; Rock Head; Sturdy; Swift Swim,Water,Rock,Longevity,,3,0,0,0,0,5,9,4
370,Luvdisc,43,30,55,40,65,97,330,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,19.2,8.7,225,24.6,5120,225,Available; Hydration; Swift Swim,Water,,Rendezvous,,3,0,0,0,0,4,12,2
371,Bagon,45,75,60,40,30,50,300,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,200,0.6,92.8,42.1,45,5.0,10240,45,Available; Rock Head; Sheer Force,Dragon,,Rock Head,,3,0,0,0,0,4,11,3
372,Shelgon,65,95,100,60,50,50,420,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,307,1.1,243.6,110.5,45,5.0,10240,45,Available; Overcoat; Rock Head,Dragon,,Endurance,,3,0,0,0,0,4,11,3
373,Salamence,95,135,80,110,80,100,600,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,411,1.5,226.2,102.6,45,5.0,10240,45,Available; Intimidate; Moxie,Dragon,Flying,Dragon,Mega Salamence,3,0,0,0,1,5,8,4
374,Beldum,40,55,80,35,60,30,300,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,200,0.6,209.9,95.2,3,,10240,3,Available; Clear Body; Light Metal,Steel,Psychic,Iron Ball,,3,0,0,0,1,9,4,4
375,Metang,60,75,100,55,80,50,420,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,311,1.2,446.4,202.5,3,,10240,3,Available; Clear Body; Light Metal,Steel,Psychic,Iron Claw,,3,0,0,0,1,9,4,4
376,Metagross,80,135,130,95,90,70,600,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,503,1.6,1212.5,550.0,3,,10240,3,Available; Clear Body; Light Metal,Steel,Psychic,Iron Leg,Mega Metagross,3,0,0,0,1,9,4,4
377,Regirock,80,100,200,50,100,50,580,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,507,1.7,507.1,230.0,3,,20480,3,Clear Body; Sturdy,Rock,,Rock Peak,,3,1,0,0,0,4,9,5
378,Regice,80,50,100,100,200,50,580,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,511,1.8,385.8,175.0,3,,20480,3,Clear Body; Ice Body,Ice,,Iceberg,,3,1,0,0,0,1,13,4
379,Registeel,80,75,150,75,150,50,580,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,603,1.9,451.9,205.0,3,,20480,3,Clear Body; Light Metal,Steel,,Iron,,3,1,0,0,1,10,4,3
380,Latias,80,80,90,110,130,110,600,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,407,1.4,88.2,40.0,3,0.0,30720,3,Levitate,Dragon,Psychic,Eon,Mega Latias,3,1,0,0,0,6,6,6
381,Latios,80,90,80,130,110,110,600,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,607,2.0,132.3,60.0,3,10.0,30720,3,Levitate,Dragon,Psychic,Eon,Mega Latios,3,1,0,0,0,6,6,6
382,Kyogre,100,100,90,150,140,90,670,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1409,4.5,776.0,352.0,3,,30720,3,Drizzle,Water,,Sea Basin,Primal Kyogre,3,1,0,0,0,4,12,2
383,Groudon,100,150,140,100,90,90,670,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1106,3.5,2094.4,950.0,3,,30720,3,Drought,Ground,,Continent,Primal Groudon,3,1,0,0,1,2,12,3
384,Rayquaza,105,150,90,150,90,95,680,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,2300,7.0,455.2,206.5,45,,30720,45,Air Lock,Dragon,Flying,Sky High,Mega Rayquaza,3,1,0,0,1,5,8,4
385,Jirachi,100,100,100,100,100,100,600,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,100,0.3,2.4,1.1,3,,30720,3,Serene Grace,Steel,Psychic,Wish,,3,0,1,0,1,9,4,4
386,Deoxys,50,150,50,150,50,150,600,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,507,1.7,134.0,60.8,3,,30720,3,Pressure,Psychic,,DNA,Normal Forme; Attack Forme; Defense Forme; Speed Forme,3,0,1,0,0,2,13,3
387,Turtwig,55,68,64,45,55,31,318,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,22.5,10.2,45,88.1,5120,45,Overgrow; Shell Armor,Grass,,Tiny Leaf,,4,0,0,0,0,4,9,5
388,Grotle,75,89,85,55,65,36,405,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,307,1.1,213.8,97.0,45,88.1,5120,45,Overgrow; Shell Armor,Grass,,Grove,,4,0,0,0,0,4,9,5
389,Torterra,95,109,105,75,85,56,525,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,703,2.2,683.4,310.0,45,88.1,5120,45,Overgrow; Shell Armor,Grass,Ground,Continent,,4,0,0,0,1,2,11,4
390,Chimchar,44,58,44,58,44,61,309,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,108,0.5,13.7,6.2,45,88.1,5120,45,Blaze; Iron Fist,Fire,,Chimp,,4,0,0,0,0,6,9,3
391,Monferno,64,78,52,78,52,81,405,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,211,0.9,48.5,22.0,45,88.1,5120,45,Blaze; Iron Fist,Fire,Fighting,Playful,,4,0,0,0,0,6,8,4
392,Infernape,76,104,71,104,71,108,534,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,311,1.2,121.3,55.0,45,88.1,5120,45,Blaze; Iron Fist,Fire,Fighting,Flame,,4,0,0,0,0,6,8,4
393,Piplup,53,51,53,61,56,40,314,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,104,0.4,11.5,5.2,45,88.1,5120,45,Defiant; Torrent,Water,,Penguin,,4,0,0,0,0,4,12,2
394,Prinplup,64,66,68,81,76,50,405,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,207,0.8,50.7,23.0,45,88.1,5120,45,Defiant; Torrent,Water,,Penguin,,4,0,0,0,0,4,12,2
395,Empoleon,84,86,88,111,101,60,530,0.5,1.0,0.5,2.0,1.0,0.25,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,507,1.7,186.3,84.5,45,88.1,5120,45,Defiant; Torrent,Water,Steel,Emperor,,4,0,0,0,1,10,4,3
396,Starly,40,55,30,30,30,60,245,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,100,0.3,4.4,2.0,255,5.0,3840,255,Keen Eye; Reckless,Normal,Flying,Starling,,4,0,0,0,2,2,11,3
397,Staravia,55,75,50,40,40,80,340,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,200,0.6,34.2,15.5,120,5.0,3840,120,Intimidate; Reckless,Normal,Flying,Starling,,4,0,0,0,2,2,11,3
398,Staraptor,85,120,70,50,60,100,485,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,311,1.2,54.9,24.9,45,5.0,3840,45,Intimidate; Reckless,Normal,Flying,Predator,,4,0,0,0,2,2,11,3
399,Bidoof,59,45,40,35,40,31,250,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,108,0.5,44.1,20.0,255,5.0,3840,255,Moody; Simple; Unaware,Normal,,Plump Mouse,,4,0,0,0,1,0,16,1
400,Bibarel,79,85,60,55,60,71,410,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,303,1.0,69.4,31.5,127,5.0,3840,127,Moody; Simple; Unaware,Normal,Water,Beaver,,4,0,0,0,1,4,10,3
401,Kricketot,37,25,41,25,41,25,194,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100,0.3,4.9,2.2,255,5.0,3840,255,Run Away; Shed Skin,Bug,,Cricket,,4,0,0,0,0,3,12,3
402,Kricketune,77,85,51,55,51,65,384,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,303,1.0,56.2,25.5,45,5.0,3840,45,Swarm; Technician,Bug,,Cricket,,4,0,0,0,0,3,12,3
403,Shinx,45,65,34,40,34,45,263,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,108,0.5,20.9,9.5,235,5.0,5120,235,Guts; Intimidate; Rivalry,Electric,,Flash,,4,0,0,0,0,3,14,1
404,Luxio,60,85,49,60,49,60,363,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,211,0.9,67.2,30.5,120,5.0,2560,120,Guts; Intimidate; Rivalry,Electric,,Spark,,4,0,0,0,0,3,14,1
405,Luxray,80,120,79,95,79,70,523,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,407,1.4,92.6,42.0,45,5.0,5120,45,Guts; Intimidate; Rivalry,Electric,,Gleam Eyes,,4,0,0,0,0,3,14,1
406,Budew,40,30,35,50,70,55,280,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8,0.2,2.6,1.2,255,5.0,5120,255,Leaf Guard; Natural Cure; Poison Point,Grass,Poison,Bud,,4,0,0,0,0,5,9,4
407,Roserade,60,70,65,125,105,90,515,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,211,0.9,32.0,14.5,75,5.0,5120,75,Natural Cure; Poison Point; Technician,Grass,Poison,Bouquet,,4,0,0,0,0,5,9,4
408,Cranidos,67,125,40,30,30,58,350,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,211,0.9,69.4,31.5,45,88.1,7680,45,Mold Breaker; Sheer Force,Rock,,Head Butt,,4,0,0,0,0,4,9,5
409,Rampardos,97,165,60,65,50,58,495,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,503,1.6,226.0,102.5,45,88.1,7680,45,Mold Breaker; Sheer Force,Rock,,Head Butt,,4,0,0,0,0,4,9,5
410,Shieldon,30,42,118,42,88,30,350,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,108,0.5,125.7,57.0,45,88.1,7680,45,Soundproof; Sturdy,Rock,Steel,Shield,,4,0,0,0,1,8,6,3
411,Bastiodon,60,52,168,47,138,30,495,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,403,1.3,329.6,149.5,45,88.1,7680,45,Soundproof; Sturdy,Rock,Steel,Shield,,4,0,0,0,1,8,6,3
